B0,B1,B2,B3,ConKingdom,Habitat,OriginalTraitName,Rsqu,aic,aicc,bic,id
0.9379038519251747,-0.25798719644701407,0.03216716354301366,-0.0007239737146962777,Fungi,terrestrial,Radial Growth Rate,0.9367696089550531,-16.624872619311034,-6.624872619311034,-15.835974309966156,28
7.6419552489516365,-1.6187357225768848,0.10718539673823842,-0.001900100601999977,Fungi,terrestrial,Radial Growth Rate,0.9704350300488346,-12.995260982175434,0.3380723511578996,-12.677494815456091,29
7.6387737541706935,-1.4973860050373067,0.09327186282072021,-0.0016068980647452125,Fungi,terrestrial,Radial Growth Rate,0.9656568521492386,-16.084552652202596,-2.7512193188692624,-15.766786485483253,30
4.361123396293416,-0.9366058019208316,0.0672894326972194,-0.0012630000501269657,Fungi,terrestrial,Radial Growth Rate,0.907912331274122,-10.69123223932888,-0.6912322393288797,-9.902333929984001,31
4.42730808390504,-0.9868016076696975,0.06814113261658207,-0.001234753521090796,Fungi,terrestrial,Radial Growth Rate,0.9942591720841327,-32.457039977906334,-19.123706644572998,-32.13927381118699,32
4.148246587972025,-0.9310833235039605,0.06282575346870557,-0.0011199433381175205,Fungi,terrestrial,Radial Growth Rate,0.9703757190145328,-23.48720755198299,-13.48720755198299,-22.69830924263811,33
6.5582749214354426,-1.4777610035018978,0.10704747099506064,-0.002090050578362956,Fungi,terrestrial,Radial Growth Rate,0.9188969409375742,-8.372325077444994,4.9610082558883395,-8.054558910725651,34
1.8138146746590604,-0.5863422733036416,0.06211923284443128,-0.001396838498256931,Fungi,terrestrial,Radial Growth Rate,0.9886644715359537,-24.25498510667211,-10.921651773338775,-23.937218939952764,35
3.8316110614680188,-0.9664862683673197,0.0815680513565384,-0.001697431743985747,Fungi,terrestrial,Radial Growth Rate,0.9881033681519795,-23.87552522004048,-10.542191886707146,-23.557759053321135,36
2.534112198989908,-0.6747543137753281,0.060556995845077725,-0.0012834949517888665,Fungi,terrestrial,Radial Growth Rate,0.9621937391374048,-17.5654670643179,-4.232133730984566,-17.247700897598556,37
